_time,container_name,namespace,node_name,pod_name,cpu_usage_core_nanoseconds,cpu_usage_nanocores,logsfs_available_bytes,logsfs_capacity_bytes,logsfs_used_bytes,memory_major_page_faults,memory_page_faults,memory_rss_bytes,memory_usage_bytes,memory_working_set_bytes,rootfs_available_bytes,rootfs_capacity_bytes,rootfs_used_bytes
2025-08-04 06:29:18+00:00,manager,kserve,neuronet-w2,kserve-localmodel-controller-manager-7b4b48bb65-8zrvz,7655027203000.0,2370755.0,23287025664.0,62241562624.0,1286144.0,0.0,49666.0,17981440.0,18731008.0,18731008.0,23287025664.0,62241562624.0,32768.0
2025-08-04 06:29:18+00:00,manager,kubeflow,neuronet-w1,profiles-deployment-5f99775656-xqq5h,14151072076000.0,3727125.0,20173721600.0,62241562624.0,11898880.0,6.0,186992.0,15130624.0,16388096.0,16388096.0,20173721600.0,62241562624.0,36864.0
2025-08-04 06:29:18+00:00,manager,kubeflow,neuronet-w2,pvcviewer-controller-manager-7d6cdc76c7-kfmp8,2319126000.0,6301849.0,23287025664.0,62241562624.0,16384.0,0.0,6024.0,13955072.0,14622720.0,14622720.0,23287025664.0,62241562624.0,45056.0
2025-08-04 06:29:18+00:00,manager,kubeflow,neuronet-w2,tensorboard-controller-deployment-6685f78994-5tbqh,15552535949000.0,2497662.0,23287025664.0,62241562624.0,860160.0,0.0,1290559.0,17485824.0,18186240.0,18186240.0,23287025664.0,62241562624.0,32768.0
2025-08-04 06:29:18+00:00,metacontroller,kubeflow,neuronet-w2,metacontroller-0,116521834431000.0,21699720.0,23287025664.0,62241562624.0,20705280.0,0.0,4695724.0,36298752.0,37109760.0,37109760.0,23287025664.0,62241562624.0,24576.0
2025-08-04 06:29:18+00:00,metrics-server,kube-system,neuronet-w2,metrics-server-684dd857fc-2l5qt,42258220207000.0,22676396.0,23287025664.0,62241562624.0,2068480.0,0.0,719687.0,27742208.0,28635136.0,28626944.0,23287025664.0,62241562624.0,32768.0
2025-08-04 06:29:18+00:00,kube-rbac-proxy,kserve,neuronet-w2,kserve-controller-manager-867db585bf-5zpbp,1023514258000.0,2378307.0,23287025664.0,62241562624.0,8192.0,0.0,4340.0,8953856.0,9601024.0,9601024.0,23287025664.0,62241562624.0,32768.0
2025-08-04 06:29:18+00:00,minio,kubeflow,neuronet-w3,minio-5dc6ff5b96-9stdz,6158685913000.0,1039151.0,29479063552.0,62241562624.0,4096.0,0.0,6355.0,16502784.0,74969088.0,13852672.0,29479063552.0,62241562624.0,45056.0
2025-08-04 06:29:18+00:00,manager,kserve,neuronet-w2,kserve-controller-manager-867db585bf-5zpbp,4916514000.0,11264673.0,23287025664.0,62241562624.0,86016.0,0.0,10348.0,30113792.0,30871552.0,30871552.0,23287025664.0,62241562624.0,45056.0
2025-08-04 06:29:18+00:00,kube-rbac-proxy,cluster-network-addons,neuronet-w1,cluster-network-addons-operator-5ddc679dbc-hblk4,1295742762000.0,119342.0,20173721600.0,62241562624.0,4096.0,0.0,4349.0,7462912.0,8056832.0,8056832.0,20173721600.0,62241562624.0,24576.0
2025-08-04 06:29:18+00:00,kube-multus,kube-system,neuronet-w2,kube-multus-ds-gkgcv,32308240000.0,0.0,23287025664.0,62241562624.0,8192.0,0.0,1500.0,1032192.0,34357248.0,2625536.0,23287025664.0,62241562624.0,77824.0
2025-08-04 06:29:18+00:00,kube-proxy,kube-system,neuronet-w2,kube-proxy-jpq4q,12444002252000.0,340089.0,23287025664.0,62241562624.0,856064.0,22.0,81289818.0,17424384.0,19644416.0,19644416.0,23287025664.0,62241562624.0,65536.0
2025-08-04 06:29:18+00:00,kube-controller-manager,kube-system,neuronet-m3,kube-controller-manager-neuronet-m3,202134703000.0,6704222.0,47969931264.0,62241562624.0,155648.0,0.0,9230.0,18714624.0,19492864.0,19468288.0,47969931264.0,62241562624.0,69632.0
2025-08-04 06:29:18+00:00,kube-flannel,kube-flannel,neuronet-m1,kube-flannel-ds-mwgcj,140288730989000.0,29349023.0,51710447616.0,62241562624.0,172032.0,213.0,2584338304.0,11948032.0,18001920.0,16093184.0,51710447616.0,62241562624.0,45056.0
2025-08-04 06:29:18+00:00,kube-flannel,kube-flannel,neuronet-m2,kube-flannel-ds-7dtpw,203947712947000.0,53022050.0,52598407168.0,62241562624.0,184320.0,268.0,2951766622.0,12128256.0,24297472.0,19161088.0,52598407168.0,62241562624.0,45056.0
2025-08-04 06:29:18+00:00,kube-flannel,kube-flannel,neuronet-m3,kube-flannel-ds-5bhff,192877071903000.0,31490516.0,47969931264.0,62241562624.0,167936.0,788.0,2954968356.0,12054528.0,21336064.0,15872000.0,47969931264.0,62241562624.0,45056.0
2025-08-04 06:29:18+00:00,kube-flannel,kube-flannel,neuronet-w1,kube-flannel-ds-q67xt,181370337401000.0,29992148.0,20173721600.0,62241562624.0,151552.0,15.0,2956603182.0,12017664.0,13316096.0,13316096.0,20173721600.0,62241562624.0,45056.0
2025-08-04 06:29:18+00:00,kube-flannel,kube-flannel,neuronet-w2,kube-flannel-ds-cfvt6,200529283263000.0,32143189.0,23287025664.0,62241562624.0,163840.0,11.0,2950718476.0,12197888.0,13242368.0,13242368.0,23287025664.0,62241562624.0,45056.0
2025-08-04 06:29:18+00:00,kube-flannel,kube-flannel,neuronet-w3,kube-flannel-ds-s45f6,200401593266000.0,32346626.0,29479063552.0,62241562624.0,196608.0,12.0,2951710937.0,11997184.0,13041664.0,13041664.0,29479063552.0,62241562624.0,45056.0
2025-08-04 06:29:18+00:00,kube-multus,kube-system,neuronet-m1,kube-multus-ds-b68jx,22127597000.0,41978.0,51710447616.0,62241562624.0,8192.0,31.0,1496.0,929792.0,1675264.0,1675264.0,51710447616.0,62241562624.0,77824.0
2025-08-04 06:29:18+00:00,kube-proxy,kube-system,neuronet-w3,kube-proxy-2kphj,12665363822000.0,1481422.0,29479063552.0,62241562624.0,847872.0,25.0,81217285.0,17428480.0,20070400.0,19935232.0,29479063552.0,62241562624.0,65536.0
2025-08-04 06:29:18+00:00,kube-multus,kube-system,neuronet-m2,kube-multus-ds-7k4lv,36119252000.0,0.0,52598407168.0,62241562624.0,4096.0,0.0,1424.0,1069056.0,1691648.0,1691648.0,52598407168.0,62241562624.0,77824.0
2025-08-04 06:29:18+00:00,kube-multus,kube-system,neuronet-w1,kube-multus-ds-6q66x,30475574000.0,33096.0,20173721600.0,62241562624.0,8192.0,0.0,1420.0,1060864.0,32260096.0,2625536.0,20173721600.0,62241562624.0,77824.0
2025-08-04 06:29:18+00:00,ml-pipeline-api-server,kubeflow,neuronet-w2,ml-pipeline-7c44d94cfc-kttm9,105736277003000.0,17494007.0,23287025664.0,62241562624.0,8744960.0,22.0,1644775637.0,27607040.0,59211776.0,59211776.0,23287025664.0,62241562624.0,24576.0
2025-08-04 06:29:18+00:00,kube-multus,kube-system,neuronet-w3,kube-multus-ds-hkxbx,33294215000.0,0.0,29479063552.0,62241562624.0,8192.0,0.0,1436.0,1138688.0,46632960.0,22634496.0,29479063552.0,62241562624.0,77824.0
2025-08-04 06:29:18+00:00,kube-prometheus-stack,optimiter,neuronet-w1,prometheus-kube-prometheus-operator-746596dc67-bglqm,8162892514000.0,7511477.0,20173721600.0,62241562624.0,3276800.0,0.0,2814280.0,28094464.0,28905472.0,28905472.0,20173721600.0,62241562624.0,40960.0
2025-08-04 06:29:18+00:00,kube-proxy,kube-system,neuronet-m1,kube-proxy-zk9zk,9308948449000.0,1966556.0,51710447616.0,62241562624.0,778240.0,637.0,74394880.0,17022976.0,35352576.0,29392896.0,51710447616.0,62241562624.0,65536.0
2025-08-04 06:29:18+00:00,kube-proxy,kube-system,neuronet-m2,kube-proxy-p85vq,13483562036000.0,482526.0,52598407168.0,62241562624.0,782336.0,488.0,81383245.0,17338368.0,34344960.0,25690112.0,52598407168.0,62241562624.0,65536.0
2025-08-04 06:29:18+00:00,kube-proxy,kube-system,neuronet-m3,kube-proxy-xrrqt,12153517452000.0,2635776.0,47969931264.0,62241562624.0,823296.0,1287.0,81538329.0,17018880.0,30556160.0,23056384.0,47969931264.0,62241562624.0,65536.0
2025-08-04 06:29:18+00:00,kube-proxy,kube-system,neuronet-w1,kube-proxy-pdf6t,10805914352000.0,1198372.0,20173721600.0,62241562624.0,790528.0,37.0,81383220.0,17682432.0,21286912.0,21147648.0,20173721600.0,62241562624.0,65536.0
2025-08-04 06:29:18+00:00,kube-multus,kube-system,neuronet-m3,kube-multus-ds-xtl9f,34207216000.0,0.0,47969931264.0,62241562624.0,4096.0,0.0,1399.0,987136.0,1662976.0,1662976.0,47969931264.0,62241562624.0,77824.0
2025-08-04 06:29:18+00:00,ml-pipeline-persistenceagent,kubeflow,neuronet-w3,ml-pipeline-persistenceagent-85fc9bc7f-h96qw,3202878731000.0,80385.0,29479063552.0,62241562624.0,20819968.0,0.0,159732.0,11980800.0,12709888.0,12709888.0,29479063552.0,62241562624.0,32768.0
2025-08-04 06:29:18+00:00,node-disk-exporter,openebs,neuronet-w2,openebs-ndm-node-exporter-hrxr8,1419258187000.0,107178.0,23287025664.0,62241562624.0,4096.0,0.0,4434.0,7725056.0,8544256.0,8544256.0,23287025664.0,62241562624.0,20480.0
2025-08-04 06:29:18+00:00,ml-pipeline-ui,kubeflow,neuronet-w1,ml-pipeline-ui-5688b96cbd-99pnn,73339745845000.0,8766339.0,20173721600.0,62241562624.0,18956288.0,0.0,1055913499.0,64921600.0,72708096.0,55975936.0,20173721600.0,62241562624.0,28672.0
2025-08-04 06:29:18+00:00,ovs-cni-marker,cluster-network-addons,neuronet-m1,ovs-cni-amd64-8h9vl,98310309000.0,193187.0,51710447616.0,62241562624.0,4096.0,13.0,1167715.0,5570560.0,6979584.0,6979584.0,51710447616.0,62241562624.0,40960.0
2025-08-04 06:29:18+00:00,ovs-cni-marker,cluster-network-addons,neuronet-m2,ovs-cni-amd64-d2sx2,150274800000.0,8400033.0,52598407168.0,62241562624.0,8192.0,1.0,1255604.0,5718016.0,6565888.0,6565888.0,52598407168.0,62241562624.0,40960.0
2025-08-04 06:29:18+00:00,ovs-cni-marker,cluster-network-addons,neuronet-m3,ovs-cni-amd64-k7vzc,114903632000.0,1679862.0,47969931264.0,62241562624.0,8192.0,1.0,1203845.0,5541888.0,6332416.0,6332416.0,47969931264.0,62241562624.0,40960.0
2025-08-04 06:29:18+00:00,ovs-cni-marker,cluster-network-addons,neuronet-w1,ovs-cni-amd64-j5b6c,0.0,0.0,20173721600.0,62241562624.0,12288.0,0.0,0.0,0.0,0.0,0.0,20173721600.0,62241562624.0,40960.0
2025-08-04 06:29:18+00:00,ovs-cni-marker,cluster-network-addons,neuronet-w2,ovs-cni-amd64-jtqj9,114850985000.0,2133284.0,23287025664.0,62241562624.0,4096.0,0.0,1207067.0,5611520.0,6328320.0,6328320.0,23287025664.0,62241562624.0,40960.0
2025-08-04 06:29:18+00:00,ovs-cni-marker,cluster-network-addons,neuronet-w3,ovs-cni-amd64-kmndl,113433819000.0,305766.0,29479063552.0,62241562624.0,8192.0,0.0,1223684.0,5570560.0,6287360.0,6287360.0,29479063552.0,62241562624.0,40960.0
2025-08-04 06:29:18+00:00,profile-controller,kubeflow,neuronet-w2,kubeflow-pipelines-profile-controller-5dcf75b69f-wczgd,3238449237000.0,490643.0,23287025664.0,62241562624.0,13225984.0,0.0,6197.0,10981376.0,11923456.0,11853824.0,23287025664.0,62241562624.0,1531904.0
2025-08-04 06:29:18+00:00,prometheus,optimiter,neuronet-w2,prometheus-prometheus-kube-prometheus-prometheus-0,33097565756000.0,326322045.0,23287025664.0,62241562624.0,40960.0,1.0,2368720.0,637939712.0,2174074880.0,685678592.0,23287025664.0,62241562624.0,57344.0
2025-08-04 06:29:18+00:00,openebs-ndm-operator,openebs,neuronet-w2,openebs-ndm-operator-5d7944c94d-r99qq,15192885100000.0,2864171.0,23287025664.0,62241562624.0,540672.0,0.0,10918.0,9146368.0,9940992.0,9940992.0,23287025664.0,62241562624.0,20480.0
2025-08-04 06:29:18+00:00,server,kubeflow,neuronet-w2,cache-server-54d55f7f9f-rh7x2,26927841000.0,0.0,23287025664.0,62241562624.0,8192.0,0.0,4281.0,8900608.0,9515008.0,9515008.0,23287025664.0,62241562624.0,32768.0
2025-08-04 06:29:18+00:00,tensorboards-web-app,kubeflow,neuronet-w1,tensorboards-web-app-deployment-57b69849c-shgzk,3096126123000.0,607130.0,20173721600.0,62241562624.0,118784.0,20.0,126038.0,150773760.0,155459584.0,154988544.0,20173721600.0,62241562624.0,454656.0
2025-08-04 06:29:18+00:00,training-operator,kubeflow,neuronet-w2,training-operator-64c768746c-fwgkl,59441110698000.0,12165074.0,23287025664.0,62241562624.0,2514944.0,0.0,1617769.0,23371776.0,24129536.0,24129536.0,23287025664.0,62241562624.0,32768.0
2025-08-04 06:29:18+00:00,ubuntu,default,neuronet-w3,ubuntu-test,2974470947000.0,342703.0,29479063552.0,62241562624.0,21270528.0,3.0,72203176.0,364544.0,51273728.0,2736128.0,29479063552.0,62241562624.0,48607232.0
2025-08-04 06:29:18+00:00,volumes-web-app,kubeflow,neuronet-w3,volumes-web-app-deployment-7dd9868756-ss5fj,3144232108000.0,460828.0,29479063552.0,62241562624.0,270336.0,0.0,243642.0,151048192.0,156155904.0,155262976.0,29479063552.0,62241562624.0,491520.0
2025-08-04 06:29:18+00:00,webhook,knative-serving,neuronet-w1,webhook-578c5cf66f-7gd94,119248003240000.0,21632333.0,20173721600.0,62241562624.0,15294464.0,0.0,1156246.0,21094400.0,21856256.0,21856256.0,20173721600.0,62241562624.0,32768.0
2025-08-04 06:29:18+00:00,webhook,knative-serving,neuronet-w3,net-istio-webhook-dc448cfc4-rbd82,11804663723000.0,20767496.0,29479063552.0,62241562624.0,4493312.0,0.0,94041.0,18472960.0,19226624.0,19226624.0,29479063552.0,62241562624.0,32768.0
2025-08-04 06:29:18+00:00,workflow-controller,kubeflow,neuronet-w2,workflow-controller-5f8c886bd6-7wpg7,4538203000.0,16551667.0,23287025664.0,62241562624.0,24576.0,0.0,6291.0,17084416.0,17735680.0,17735680.0,23287025664.0,62241562624.0,40960.0
2025-08-04 06:29:18+00:00,kube-controller-manager,kube-system,neuronet-m2,kube-controller-manager-neuronet-m2,5408164000.0,12519407.0,52598407168.0,62241562624.0,69632.0,0.0,8460.0,17408000.0,18173952.0,18157568.0,52598407168.0,62241562624.0,69632.0
2025-08-04 06:29:18+00:00,server,kubeflow-user-example-com,neuronet-w2,data-http-server-7ff4ff6b47-2cbg8,1640776349000.0,524351.0,23287025664.0,62241562624.0,0.0,0.0,6697.0,12365824.0,14815232.0,13156352.0,23287025664.0,62241562624.0,1810432.0
2025-08-04 06:29:18+00:00,ml-pipeline-scheduledworkflow,kubeflow,neuronet-w1,ml-pipeline-scheduledworkflow-694f6ffffc-wbq4d,2588533879000.0,135384.0,20173721600.0,62241562624.0,1003520.0,0.0,67648.0,10711040.0,11386880.0,11386880.0,20173721600.0,62241562624.0,24576.0
2025-08-04 06:29:18+00:00,openebs-ndm,openebs,neuronet-w3,openebs-ndm-nr9ng,4748427598000.0,2961307.0,29479063552.0,62241562624.0,65536.0,11.0,52423313.0,9342976.0,10678272.0,10670080.0,29479063552.0,62241562624.0,61440.0
2025-08-04 06:29:18+00:00,openebs-ndm,openebs,neuronet-w1,openebs-ndm-zw254,4233694802000.0,92779.0,20173721600.0,62241562624.0,65536.0,12.0,52801971.0,9883648.0,11243520.0,11235328.0,20173721600.0,62241562624.0,61440.0
2025-08-04 06:29:18+00:00,ml-pipeline-ui-artifact,kubeflow-user-example-com,neuronet-w2,ml-pipeline-ui-artifact-5594cc565-l65zj,7329283000.0,0.0,23287025664.0,62241562624.0,77824.0,0.0,59109.0,56643584.0,64086016.0,47357952.0,23287025664.0,62241562624.0,24576.0
2025-08-04 06:29:18+00:00,ml-pipeline-viewer-crd,kubeflow,neuronet-w3,ml-pipeline-viewer-crd-7dfb5bf4f6-nc4k2,10714510822000.0,1792698.0,29479063552.0,62241562624.0,1060864.0,0.0,465827.0,12697600.0,13312000.0,13312000.0,29479063552.0,62241562624.0,24576.0
2025-08-04 06:29:18+00:00,ml-pipeline-visualizationserver,kubeflow,neuronet-w1,ml-pipeline-visualizationserver-5dbf96bb97-f5dfx,90061887073000.0,14980728.0,20173721600.0,62241562624.0,0.0,17.0,1628534328.0,91717632.0,96555008.0,96509952.0,20173721600.0,62241562624.0,118784.0
2025-08-04 06:29:18+00:00,ml-pipeline-visualizationserver,kubeflow-user-example-com,neuronet-w1,ml-pipeline-visualizationserver-955b54775-5z54k,4544100000.0,0.0,20173721600.0,62241562624.0,0.0,0.0,38925.0,91414528.0,95432704.0,95387648.0,20173721600.0,62241562624.0,118784.0
2025-08-04 06:29:18+00:00,mysql,kubeflow,neuronet-w1,mysql-5b446b5744-x7xrw,54146674928000.0,10025901.0,20173721600.0,62241562624.0,8192.0,0.0,623890.0,600850432.0,762806272.0,611381248.0,20173721600.0,62241562624.0,49152.0
2025-08-04 06:29:18+00:00,ndm-cluster-exporter,openebs,neuronet-w3,openebs-ndm-cluster-exporter-7bfd5746f4-fv99h,1349353128000.0,131273.0,29479063552.0,62241562624.0,4096.0,0.0,4028.0,7856128.0,8495104.0,8495104.0,29479063552.0,62241562624.0,20480.0
2025-08-04 06:29:18+00:00,node-disk-exporter,openebs,neuronet-w1,openebs-ndm-node-exporter-llrqp,1257699191000.0,114116.0,20173721600.0,62241562624.0,4096.0,0.0,4699.0,7766016.0,8589312.0,8589312.0,20173721600.0,62241562624.0,20480.0
2025-08-04 06:29:18+00:00,node-disk-exporter,openebs,neuronet-w3,openebs-ndm-node-exporter-b5fwz,1347568623000.0,149908.0,29479063552.0,62241562624.0,4096.0,0.0,4679.0,7913472.0,8761344.0,8761344.0,29479063552.0,62241562624.0,20480.0
2025-08-04 06:29:18+00:00,openebs-ndm,openebs,neuronet-w2,openebs-ndm-hkdtc,4779388153000.0,3209147.0,23287025664.0,62241562624.0,65536.0,11.0,54684380.0,9842688.0,11190272.0,11182080.0,23287025664.0,62241562624.0,61440.0
2025-08-04 06:29:18+00:00,node-exporter,optimiter,neuronet-m1,prometheus-prometheus-node-exporter-5knrk,5086206379000.0,155647.0,51710447616.0,62241562624.0,8192.0,14.0,4404266.0,9928704.0,11583488.0,11583488.0,51710447616.0,62241562624.0,32768.0
2025-08-04 06:29:18+00:00,node-exporter,optimiter,neuronet-m3,prometheus-prometheus-node-exporter-q4858,6462578680000.0,6484905.0,47969931264.0,62241562624.0,8192.0,2.0,4154486.0,9363456.0,10489856.0,10489856.0,47969931264.0,62241562624.0,32768.0
2025-08-04 06:29:18+00:00,node-exporter,optimiter,neuronet-w1,prometheus-prometheus-node-exporter-9jgm5,8995396751000.0,152857.0,20173721600.0,62241562624.0,8192.0,0.0,6387680.0,9715712.0,12333056.0,12333056.0,20173721600.0,62241562624.0,32768.0
2025-08-04 06:29:18+00:00,node-exporter,optimiter,neuronet-w2,prometheus-prometheus-node-exporter-njp4g,14380633116000.0,176399.0,23287025664.0,62241562624.0,102400.0,0.0,8834601.0,9789440.0,10768384.0,10768384.0,23287025664.0,62241562624.0,32768.0
2025-08-04 06:29:18+00:00,node-exporter,optimiter,neuronet-w3,prometheus-prometheus-node-exporter-sb9p8,11661184760000.0,18104340.0,29479063552.0,62241562624.0,8192.0,0.0,6225354.0,9912320.0,11489280.0,11489280.0,29479063552.0,62241562624.0,32768.0
2025-08-04 06:29:18+00:00,notebook-scipy,kubeflow-user-example-com,neuronet-w1,notebook-scipy-0,4667517807000.0,842950.0,20173721600.0,62241562624.0,28672.0,0.0,3784820.0,410968064.0,712777728.0,712777728.0,20173721600.0,62241562624.0,1007616.0
2025-08-04 06:29:18+00:00,notebook-tensorflow,kubeflow-user-example-com,neuronet-w1,notebook-tensorflow-0,3213249083000.0,816618.0,20173721600.0,62241562624.0,40960.0,0.0,512870.0,249389056.0,326062080.0,272719872.0,20173721600.0,62241562624.0,892928.0
2025-08-04 06:29:18+00:00,notebook-torch,kubeflow-user-example-com,neuronet-w2,notebook-torch-0,2691394470000.0,0.0,23287025664.0,62241562624.0,147456.0,0.0,5556915.0,130277376.0,258564096.0,154976256.0,23287025664.0,62241562624.0,880640.0
2025-08-04 06:29:18+00:00,openebs-localpv-provisioner,openebs,neuronet-w1,openebs-localpv-provisioner-56d6489bbc-ssq97,2121087000.0,6529752.0,20173721600.0,62241562624.0,36864.0,0.0,6241.0,10219520.0,10797056.0,10780672.0,20173721600.0,62241562624.0,57344.0
2025-08-04 06:29:18+00:00,node-exporter,optimiter,neuronet-m2,prometheus-prometheus-node-exporter-ln49w,8373141026000.0,9531202.0,52598407168.0,62241562624.0,8192.0,0.0,4129794.0,10321920.0,11247616.0,11247616.0,52598407168.0,62241562624.0,32768.0
2025-08-04 06:29:18+00:00,kube-controller-manager,kube-system,neuronet-m1,kube-controller-manager-neuronet-m1,28531804000.0,114395406.0,51710447616.0,62241562624.0,1347584.0,8.0,33246.0,97001472.0,98394112.0,98394112.0,51710447616.0,62241562624.0,69632.0
2025-08-04 06:29:18+00:00,kube-apiserver,kube-system,neuronet-m2,kube-apiserver-neuronet-m2,76333911000.0,265020095.0,52598407168.0,62241562624.0,3080192.0,0.0,171461.0,487907328.0,490196992.0,490188800.0,52598407168.0,62241562624.0,49152.0
2025-08-04 06:29:18+00:00,domain-mapping,knative-serving,neuronet-w2,domain-mapping-757799d898-6bnhs,28590983922000.0,6963048.0,23287025664.0,62241562624.0,3796992.0,0.0,357241.0,15556608.0,16310272.0,16310272.0,23287025664.0,62241562624.0,32768.0
2025-08-04 06:29:18+00:00,domainmapping-webhook,knative-serving,neuronet-w1,domainmapping-webhook-5d875ccb7d-42lcb,103485359675000.0,17956965.0,20173721600.0,62241562624.0,10948608.0,0.0,1056684.0,18817024.0,19603456.0,19603456.0,20173721600.0,62241562624.0,32768.0
2025-08-04 06:29:18+00:00,etcd,kube-system,neuronet-m1,etcd-neuronet-m1,1166387220158000.0,263467498.0,51710447616.0,62241562624.0,26673152.0,355903.0,24186090.0,125784064.0,257810432.0,146624512.0,51710447616.0,62241562624.0,36864.0
2025-08-04 06:29:18+00:00,etcd,kube-system,neuronet-m2,etcd-neuronet-m2,210480177025000.0,295691729.0,52598407168.0,62241562624.0,14151680.0,27045.0,2313218.0,92454912.0,434778112.0,104038400.0,52598407168.0,62241562624.0,36864.0
2025-08-04 06:29:18+00:00,etcd,kube-system,neuronet-m3,etcd-neuronet-m3,1414964286021000.0,295475957.0,47969931264.0,62241562624.0,16883712.0,933188.0,19968052.0,126631936.0,499974144.0,143900672.0,47969931264.0,62241562624.0,36864.0
2025-08-04 06:29:18+00:00,eventing-controller,knative-eventing,neuronet-w3,eventing-controller-6f5479b4fc-s4csh,183180578788000.0,37424448.0,29479063552.0,62241562624.0,20049920.0,0.0,5957379.0,151670784.0,177500160.0,177500160.0,29479063552.0,62241562624.0,32768.0
2025-08-04 06:29:18+00:00,eventing-webhook,knative-eventing,neuronet-w2,eventing-webhook-5d8db7956c-sshph,3512877904000.0,32423774.0,23287025664.0,62241562624.0,17358848.0,0.0,34452.0,138612736.0,139993088.0,139993088.0,23287025664.0,62241562624.0,32768.0
2025-08-04 06:29:18+00:00,grafana,optimiter,neuronet-w2,prometheus-grafana-97d8b4454-gmtwb,7766392412000.0,12391174.0,23287025664.0,62241562624.0,110592.0,0.0,4860231.0,113532928.0,118386688.0,118378496.0,23287025664.0,62241562624.0,57344.0
2025-08-04 06:29:18+00:00,grafana-sc-dashboard,optimiter,neuronet-w2,prometheus-grafana-97d8b4454-gmtwb,6302425522000.0,9736818.0,23287025664.0,62241562624.0,1974272.0,0.0,10370036.0,109600768.0,113991680.0,113549312.0,23287025664.0,62241562624.0,32768.0
2025-08-04 06:29:18+00:00,grafana-sc-datasources,optimiter,neuronet-w2,prometheus-grafana-97d8b4454-gmtwb,1476432242000.0,3293962.0,23287025664.0,62241562624.0,2048000.0,0.0,918472.0,108146688.0,111890432.0,111886336.0,23287025664.0,62241562624.0,36864.0
2025-08-04 06:29:18+00:00,istio-proxy,istio-system,neuronet-w1,istio-ingressgateway-5b74455df4-plbxn,83645876412000.0,15210834.0,20173721600.0,62241562624.0,22335488.0,1.0,1008311.0,66646016.0,68993024.0,68882432.0,20173721600.0,62241562624.0,98304.0
2025-08-04 06:29:18+00:00,istio-proxy,knative-serving,neuronet-w1,controller-5447f77dc5-59nl6,77753032915000.0,13092023.0,20173721600.0,62241562624.0,12464128.0,0.0,3366649.0,57622528.0,59674624.0,59674624.0,20173721600.0,62241562624.0,86016.0
2025-08-04 06:29:18+00:00,istio-proxy,knative-serving,neuronet-w1,domainmapping-webhook-5d875ccb7d-42lcb,142340828550000.0,26084997.0,20173721600.0,62241562624.0,16531456.0,0.0,1269127.0,63426560.0,65519616.0,65519616.0,20173721600.0,62241562624.0,86016.0
2025-08-04 06:29:18+00:00,istio-proxy,knative-serving,neuronet-w1,webhook-578c5cf66f-7gd94,142736095746000.0,24398020.0,20173721600.0,62241562624.0,18837504.0,0.0,1190172.0,62210048.0,64262144.0,64262144.0,20173721600.0,62241562624.0,86016.0
2025-08-04 06:29:18+00:00,istio-proxy,knative-serving,neuronet-w2,autoscaler-5655dd9df5-kjdmc,95873431412000.0,17064098.0,23287025664.0,62241562624.0,11927552.0,0.0,2771061.0,55549952.0,57573376.0,57573376.0,23287025664.0,62241562624.0,86016.0
2025-08-04 06:29:18+00:00,istio-proxy,knative-serving,neuronet-w2,domain-mapping-757799d898-6bnhs,75284252130000.0,13956247.0,23287025664.0,62241562624.0,13029376.0,0.0,2708218.0,60526592.0,62529536.0,62529536.0,23287025664.0,62241562624.0,86016.0
2025-08-04 06:29:18+00:00,istio-proxy,knative-serving,neuronet-w2,net-istio-controller-5f89595bcb-xhxq8,77991388281000.0,13604053.0,23287025664.0,62241562624.0,17399808.0,0.0,2789747.0,61624320.0,63676416.0,63676416.0,23287025664.0,62241562624.0,86016.0
2025-08-04 06:29:18+00:00,istio-proxy,knative-serving,neuronet-w3,activator-bd5fdc585-rjnrz,129543480151000.0,30262720.0,29479063552.0,62241562624.0,19525632.0,0.0,3178617.0,59580416.0,61894656.0,61894656.0,29479063552.0,62241562624.0,86016.0
2025-08-04 06:29:18+00:00,discovery,istio-system,neuronet-w3,istiod-d865cfbcd-ppsnh,94095349726000.0,7607302.0,29479063552.0,62241562624.0,21508096.0,0.0,35987489.0,131985408.0,146763776.0,146763776.0,29479063552.0,62241562624.0,53248.0
2025-08-04 06:29:18+00:00,discovery,istio-system,neuronet-w1,istiod-d865cfbcd-kqwdc,4370768000.0,3404134.0,20173721600.0,62241562624.0,57344.0,0.0,29058.0,63279104.0,65601536.0,65601536.0,20173721600.0,62241562624.0,53248.0
2025-08-04 06:29:18+00:00,dex,auth,neuronet-w3,dex-7bd9c9fcd8-g9cs4,5361520842000.0,671709.0,29479063552.0,62241562624.0,421888.0,0.0,601293.0,9891840.0,10579968.0,10579968.0,29479063552.0,62241562624.0,36864.0
2025-08-04 06:29:18+00:00,coredns,kube-system,neuronet-m2,coredns-5dd5756b68-s6cqx,48315208632000.0,11812128.0,52598407168.0,62241562624.0,471040.0,499.0,2717714.0,20860928.0,39264256.0,36724736.0,52598407168.0,62241562624.0,45056.0
2025-08-04 06:29:18+00:00,kube-apiserver,kube-system,neuronet-m3,kube-apiserver-neuronet-m3,30495794691000.0,309989453.0,47969931264.0,62241562624.0,14225408.0,3.0,11014605.0,1047273472.0,1051144192.0,1051144192.0,47969931264.0,62241562624.0,49152.0
2025-08-04 06:29:18+00:00,activator,knative-serving,neuronet-w3,activator-bd5fdc585-rjnrz,128385094747000.0,40155005.0,29479063552.0,62241562624.0,20422656.0,0.0,436349.0,22753280.0,23539712.0,23539712.0,29479063552.0,62241562624.0,32768.0
