,result,table,_start,_stop,_time,_value,_field,_measurement,container_id,container_name,inventory-cluster-id,inventory-rack-id,inventory-server-id,namespace,plugin,pod_name,url
,_result,7,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:06:00Z,1012000.0000000193,kepler_container_microwatts_consumption_total,energy_measurements,41fbe2d867af6efa98d8f9112ba95575315457fe7c5796bad38977534f761f27,kube-scheduler,flux,r4,Neuronet-Cluster,kube-system,kepler,kube-scheduler-neuronet-m1,http://10.255.40.9:30118/metrics
,_result,7,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:07:00Z,1087699.9999999802,kepler_container_microwatts_consumption_total,energy_measurements,41fbe2d867af6efa98d8f9112ba95575315457fe7c5796bad38977534f761f27,kube-scheduler,flux,r4,Neuronet-Cluster,kube-system,kepler,kube-scheduler-neuronet-m1,http://10.255.40.9:30118/metrics
,_result,7,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:08:00Z,1051550.0000000126,kepler_container_microwatts_consumption_total,energy_measurements,41fbe2d867af6efa98d8f9112ba95575315457fe7c5796bad38977534f761f27,kube-scheduler,flux,r4,Neuronet-Cluster,kube-system,kepler,kube-scheduler-neuronet-m1,http://10.255.40.9:30118/metrics
,_result,7,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:09:00Z,1164150.0000000328,kepler_container_microwatts_consumption_total,energy_measurements,41fbe2d867af6efa98d8f9112ba95575315457fe7c5796bad38977534f761f27,kube-scheduler,flux,r4,Neuronet-Cluster,kube-system,kepler,kube-scheduler-neuronet-m1,http://10.255.40.9:30118/metrics
,_result,8,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:01:00Z,134.805,kepler_container_joules_total,energy_measurements,4a4acd8db9d0853324e3d89daecf142aa6d10f6e55c86ab91a35ec6631c8ef31,kube-controller-manager,flux,r4,Neuronet-Cluster,kube-system,kepler,kube-controller-manager-neuronet-m1,http://10.255.40.9:30118/metrics
,_result,9,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:01:00Z,0,kepler_container_microwatts_consumption_total,energy_measurements,4a4acd8db9d0853324e3d89daecf142aa6d10f6e55c86ab91a35ec6631c8ef31,kube-controller-manager,flux,r4,Neuronet-Cluster,kube-system,kepler,kube-controller-manager-neuronet-m1,http://10.255.40.9:30118/metrics
,_result,10,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:01:00Z,451600.308,kepler_container_joules_total,energy_measurements,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,flux,r4,Neuronet-Cluster,optimiter,kepler,prometheus-prometheus-node-exporter-5knrk,http://10.255.40.9:30118/metrics
,_result,10,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:02:00Z,451622.109,kepler_container_joules_total,energy_measurements,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,flux,r4,Neuronet-Cluster,optimiter,kepler,prometheus-prometheus-node-exporter-5knrk,http://10.255.40.9:30118/metrics
,_result,10,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:03:00Z,451643.295,kepler_container_joules_total,energy_measurements,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,flux,r4,Neuronet-Cluster,optimiter,kepler,prometheus-prometheus-node-exporter-5knrk,http://10.255.40.9:30118/metrics
,_result,10,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:04:00Z,451664.847,kepler_container_joules_total,energy_measurements,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,flux,r4,Neuronet-Cluster,optimiter,kepler,prometheus-prometheus-node-exporter-5knrk,http://10.255.40.9:30118/metrics
,_result,10,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:05:00Z,451682.577,kepler_container_joules_total,energy_measurements,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,flux,r4,Neuronet-Cluster,optimiter,kepler,prometheus-prometheus-node-exporter-5knrk,http://10.255.40.9:30118/metrics
,_result,10,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:06:00Z,451700.232,kepler_container_joules_total,energy_measurements,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,flux,r4,Neuronet-Cluster,optimiter,kepler,prometheus-prometheus-node-exporter-5knrk,http://10.255.40.9:30118/metrics
,_result,10,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:07:00Z,451722.627,kepler_container_joules_total,energy_measurements,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,flux,r4,Neuronet-Cluster,optimiter,kepler,prometheus-prometheus-node-exporter-5knrk,http://10.255.40.9:30118/metrics
,_result,10,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:08:00Z,451742.718,kepler_container_joules_total,energy_measurements,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,flux,r4,Neuronet-Cluster,optimiter,kepler,prometheus-prometheus-node-exporter-5knrk,http://10.255.40.9:30118/metrics
,_result,10,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:09:00Z,451765.359,kepler_container_joules_total,energy_measurements,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,flux,r4,Neuronet-Cluster,optimiter,kepler,prometheus-prometheus-node-exporter-5knrk,http://10.255.40.9:30118/metrics
,_result,11,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:01:00Z,298099.9999999767,kepler_container_microwatts_consumption_total,energy_measurements,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,flux,r4,Neuronet-Cluster,optimiter,kepler,prometheus-prometheus-node-exporter-5knrk,http://10.255.40.9:30118/metrics
,_result,11,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:02:00Z,363349.9999996275,kepler_container_microwatts_consumption_total,energy_measurements,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,flux,r4,Neuronet-Cluster,optimiter,kepler,prometheus-prometheus-node-exporter-5knrk,http://10.255.40.9:30118/metrics
,_result,11,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:03:00Z,353099.9999997827,kepler_container_microwatts_consumption_total,energy_measurements,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,flux,r4,Neuronet-Cluster,optimiter,kepler,prometheus-prometheus-node-exporter-5knrk,http://10.255.40.9:30118/metrics
,_result,11,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:04:00Z,359200.0000004191,kepler_container_microwatts_consumption_total,energy_measurements,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,flux,r4,Neuronet-Cluster,optimiter,kepler,prometheus-prometheus-node-exporter-5knrk,http://10.255.40.9:30118/metrics
,_result,11,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:05:00Z,295499.9999996896,kepler_container_microwatts_consumption_total,energy_measurements,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,flux,r4,Neuronet-Cluster,optimiter,kepler,prometheus-prometheus-node-exporter-5knrk,http://10.255.40.9:30118/metrics
,_result,11,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:06:00Z,294250.00000046566,kepler_container_microwatts_consumption_total,energy_measurements,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,flux,r4,Neuronet-Cluster,optimiter,kepler,prometheus-prometheus-node-exporter-5knrk,http://10.255.40.9:30118/metrics
,_result,11,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:07:00Z,373249.99999934033,kepler_container_microwatts_consumption_total,energy_measurements,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,flux,r4,Neuronet-Cluster,optimiter,kepler,prometheus-prometheus-node-exporter-5knrk,http://10.255.40.9:30118/metrics
,_result,11,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:08:00Z,334850.0000002483,kepler_container_microwatts_consumption_total,energy_measurements,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,flux,r4,Neuronet-Cluster,optimiter,kepler,prometheus-prometheus-node-exporter-5knrk,http://10.255.40.9:30118/metrics
,_result,11,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:09:00Z,377350.0000000543,kepler_container_microwatts_consumption_total,energy_measurements,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,flux,r4,Neuronet-Cluster,optimiter,kepler,prometheus-prometheus-node-exporter-5knrk,http://10.255.40.9:30118/metrics
,_result,12,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:01:00Z,0,kepler_container_joules_total,energy_measurements,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,flux,r4,Neuronet-Cluster,kube-flannel,kepler,kube-flannel-ds-mwgcj,http://10.255.40.9:30118/metrics
,_result,12,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:02:00Z,0,kepler_container_joules_total,energy_measurements,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,flux,r4,Neuronet-Cluster,kube-flannel,kepler,kube-flannel-ds-mwgcj,http://10.255.40.9:30118/metrics
,_result,12,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:03:00Z,0,kepler_container_joules_total,energy_measurements,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,flux,r4,Neuronet-Cluster,kube-flannel,kepler,kube-flannel-ds-mwgcj,http://10.255.40.9:30118/metrics
,_result,12,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:04:00Z,0,kepler_container_joules_total,energy_measurements,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,flux,r4,Neuronet-Cluster,kube-flannel,kepler,kube-flannel-ds-mwgcj,http://10.255.40.9:30118/metrics
,_result,12,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:05:00Z,0,kepler_container_joules_total,energy_measurements,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,flux,r4,Neuronet-Cluster,kube-flannel,kepler,kube-flannel-ds-mwgcj,http://10.255.40.9:30118/metrics
,_result,12,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:06:00Z,0,kepler_container_joules_total,energy_measurements,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,flux,r4,Neuronet-Cluster,kube-flannel,kepler,kube-flannel-ds-mwgcj,http://10.255.40.9:30118/metrics
,_result,12,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:07:00Z,0,kepler_container_joules_total,energy_measurements,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,flux,r4,Neuronet-Cluster,kube-flannel,kepler,kube-flannel-ds-mwgcj,http://10.255.40.9:30118/metrics
,_result,12,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:08:00Z,0,kepler_container_joules_total,energy_measurements,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,flux,r4,Neuronet-Cluster,kube-flannel,kepler,kube-flannel-ds-mwgcj,http://10.255.40.9:30118/metrics
,_result,12,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:09:00Z,0,kepler_container_joules_total,energy_measurements,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,flux,r4,Neuronet-Cluster,kube-flannel,kepler,kube-flannel-ds-mwgcj,http://10.255.40.9:30118/metrics
,_result,13,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:01:00Z,0,kepler_container_microwatts_consumption_total,energy_measurements,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,flux,r4,Neuronet-Cluster,kube-flannel,kepler,kube-flannel-ds-mwgcj,http://10.255.40.9:30118/metrics
,_result,13,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:02:00Z,0,kepler_container_microwatts_consumption_total,energy_measurements,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,flux,r4,Neuronet-Cluster,kube-flannel,kepler,kube-flannel-ds-mwgcj,http://10.255.40.9:30118/metrics
,_result,13,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:03:00Z,0,kepler_container_microwatts_consumption_total,energy_measurements,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,flux,r4,Neuronet-Cluster,kube-flannel,kepler,kube-flannel-ds-mwgcj,http://10.255.40.9:30118/metrics
,_result,13,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:04:00Z,0,kepler_container_microwatts_consumption_total,energy_measurements,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,flux,r4,Neuronet-Cluster,kube-flannel,kepler,kube-flannel-ds-mwgcj,http://10.255.40.9:30118/metrics
,_result,13,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:05:00Z,0,kepler_container_microwatts_consumption_total,energy_measurements,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,flux,r4,Neuronet-Cluster,kube-flannel,kepler,kube-flannel-ds-mwgcj,http://10.255.40.9:30118/metrics
,_result,13,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:06:00Z,0,kepler_container_microwatts_consumption_total,energy_measurements,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,flux,r4,Neuronet-Cluster,kube-flannel,kepler,kube-flannel-ds-mwgcj,http://10.255.40.9:30118/metrics
,_result,13,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:07:00Z,0,kepler_container_microwatts_consumption_total,energy_measurements,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,flux,r4,Neuronet-Cluster,kube-flannel,kepler,kube-flannel-ds-mwgcj,http://10.255.40.9:30118/metrics
,_result,13,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:08:00Z,0,kepler_container_microwatts_consumption_total,energy_measurements,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,flux,r4,Neuronet-Cluster,kube-flannel,kepler,kube-flannel-ds-mwgcj,http://10.255.40.9:30118/metrics
,_result,13,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:09:00Z,0,kepler_container_microwatts_consumption_total,energy_measurements,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,flux,r4,Neuronet-Cluster,kube-flannel,kepler,kube-flannel-ds-mwgcj,http://10.255.40.9:30118/metrics
,_result,14,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:01:00Z,31683752.523,kepler_container_joules_total,energy_measurements,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,flux,r4,Neuronet-Cluster,kube-system,kepler,etcd-neuronet-m1,http://10.255.40.9:30118/metrics
,_result,14,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:02:00Z,31684700.421,kepler_container_joules_total,energy_measurements,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,flux,r4,Neuronet-Cluster,kube-system,kepler,etcd-neuronet-m1,http://10.255.40.9:30118/metrics
,_result,14,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:03:00Z,31685695.863,kepler_container_joules_total,energy_measurements,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,flux,r4,Neuronet-Cluster,kube-system,kepler,etcd-neuronet-m1,http://10.255.40.9:30118/metrics
,_result,14,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:04:00Z,31686737.994,kepler_container_joules_total,energy_measurements,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,flux,r4,Neuronet-Cluster,kube-system,kepler,etcd-neuronet-m1,http://10.255.40.9:30118/metrics
,_result,14,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:05:00Z,31687882.236,kepler_container_joules_total,energy_measurements,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,flux,r4,Neuronet-Cluster,kube-system,kepler,etcd-neuronet-m1,http://10.255.40.9:30118/metrics
,_result,14,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:06:00Z,31688933.382,kepler_container_joules_total,energy_measurements,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,flux,r4,Neuronet-Cluster,kube-system,kepler,etcd-neuronet-m1,http://10.255.40.9:30118/metrics
,_result,14,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:07:00Z,31690107.132,kepler_container_joules_total,energy_measurements,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,flux,r4,Neuronet-Cluster,kube-system,kepler,etcd-neuronet-m1,http://10.255.40.9:30118/metrics
,_result,14,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:08:00Z,31691321.019,kepler_container_joules_total,energy_measurements,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,flux,r4,Neuronet-Cluster,kube-system,kepler,etcd-neuronet-m1,http://10.255.40.9:30118/metrics
,_result,14,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:09:00Z,31692549.279,kepler_container_joules_total,energy_measurements,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,flux,r4,Neuronet-Cluster,kube-system,kepler,etcd-neuronet-m1,http://10.255.40.9:30118/metrics
,_result,15,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:01:00Z,19002849.999939404,kepler_container_microwatts_consumption_total,energy_measurements,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,flux,r4,Neuronet-Cluster,kube-system,kepler,etcd-neuronet-m1,http://10.255.40.9:30118/metrics
,_result,15,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:02:00Z,15798300.00003179,kepler_container_microwatts_consumption_total,energy_measurements,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,flux,r4,Neuronet-Cluster,kube-system,kepler,etcd-neuronet-m1,http://10.255.40.9:30118/metrics
,_result,15,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:03:00Z,16590700.000027817,kepler_container_microwatts_consumption_total,energy_measurements,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,flux,r4,Neuronet-Cluster,kube-system,kepler,etcd-neuronet-m1,http://10.255.40.9:30118/metrics
,_result,15,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:04:00Z,17368849.999954302,kepler_container_microwatts_consumption_total,energy_measurements,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,flux,r4,Neuronet-Cluster,kube-system,kepler,etcd-neuronet-m1,http://10.255.40.9:30118/metrics
,_result,15,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:05:00Z,19070700.000040233,kepler_container_microwatts_consumption_total,energy_measurements,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,flux,r4,Neuronet-Cluster,kube-system,kepler,etcd-neuronet-m1,http://10.255.40.9:30118/metrics
,_result,15,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:06:00Z,17519099.999964237,kepler_container_microwatts_consumption_total,energy_measurements,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,flux,r4,Neuronet-Cluster,kube-system,kepler,etcd-neuronet-m1,http://10.255.40.9:30118/metrics
,_result,15,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:07:00Z,19562500,kepler_container_microwatts_consumption_total,energy_measurements,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,flux,r4,Neuronet-Cluster,kube-system,kepler,etcd-neuronet-m1,http://10.255.40.9:30118/metrics
,_result,15,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:08:00Z,20231450.000032783,kepler_container_microwatts_consumption_total,energy_measurements,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,flux,r4,Neuronet-Cluster,kube-system,kepler,etcd-neuronet-m1,http://10.255.40.9:30118/metrics
,_result,15,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:09:00Z,20470999.99996523,kepler_container_microwatts_consumption_total,energy_measurements,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,flux,r4,Neuronet-Cluster,kube-system,kepler,etcd-neuronet-m1,http://10.255.40.9:30118/metrics
,_result,16,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:01:00Z,304974.324,kepler_container_joules_total,energy_measurements,6d6042ac2cb0281883a4d12b4fc3ec31fc76262313326d1d5bb4252207f6520a,kube-proxy,flux,r4,Neuronet-Cluster,kube-system,kepler,kube-proxy-zk9zk,http://10.255.40.9:30118/metrics
,_result,16,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:02:00Z,304997.754,kepler_container_joules_total,energy_measurements,6d6042ac2cb0281883a4d12b4fc3ec31fc76262313326d1d5bb4252207f6520a,kube-proxy,flux,r4,Neuronet-Cluster,kube-system,kepler,kube-proxy-zk9zk,http://10.255.40.9:30118/metrics
,_result,16,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:03:00Z,305049.321,kepler_container_joules_total,energy_measurements,6d6042ac2cb0281883a4d12b4fc3ec31fc76262313326d1d5bb4252207f6520a,kube-proxy,flux,r4,Neuronet-Cluster,kube-system,kepler,kube-proxy-zk9zk,http://10.255.40.9:30118/metrics
,_result,16,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:04:00Z,305054.688,kepler_container_joules_total,energy_measurements,6d6042ac2cb0281883a4d12b4fc3ec31fc76262313326d1d5bb4252207f6520a,kube-proxy,flux,r4,Neuronet-Cluster,kube-system,kepler,kube-proxy-zk9zk,http://10.255.40.9:30118/metrics
,_result,16,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:05:00Z,305071.443,kepler_container_joules_total,energy_measurements,6d6042ac2cb0281883a4d12b4fc3ec31fc76262313326d1d5bb4252207f6520a,kube-proxy,flux,r4,Neuronet-Cluster,kube-system,kepler,kube-proxy-zk9zk,http://10.255.40.9:30118/metrics
,_result,16,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:06:00Z,305076.171,kepler_container_joules_total,energy_measurements,6d6042ac2cb0281883a4d12b4fc3ec31fc76262313326d1d5bb4252207f6520a,kube-proxy,flux,r4,Neuronet-Cluster,kube-system,kepler,kube-proxy-zk9zk,http://10.255.40.9:30118/metrics
,_result,16,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:07:00Z,305078.208,kepler_container_joules_total,energy_measurements,6d6042ac2cb0281883a4d12b4fc3ec31fc76262313326d1d5bb4252207f6520a,kube-proxy,flux,r4,Neuronet-Cluster,kube-system,kepler,kube-proxy-zk9zk,http://10.255.40.9:30118/metrics
,_result,16,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:08:00Z,305082.276,kepler_container_joules_total,energy_measurements,6d6042ac2cb0281883a4d12b4fc3ec31fc76262313326d1d5bb4252207f6520a,kube-proxy,flux,r4,Neuronet-Cluster,kube-system,kepler,kube-proxy-zk9zk,http://10.255.40.9:30118/metrics
,_result,16,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:09:00Z,305087.928,kepler_container_joules_total,energy_measurements,6d6042ac2cb0281883a4d12b4fc3ec31fc76262313326d1d5bb4252207f6520a,kube-proxy,flux,r4,Neuronet-Cluster,kube-system,kepler,kube-proxy-zk9zk,http://10.255.40.9:30118/metrics
,_result,17,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:01:00Z,261200.0000003415,kepler_container_microwatts_consumption_total,energy_measurements,6d6042ac2cb0281883a4d12b4fc3ec31fc76262313326d1d5bb4252207f6520a,kube-proxy,flux,r4,Neuronet-Cluster,kube-system,kepler,kube-proxy-zk9zk,http://10.255.40.9:30118/metrics
,_result,17,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:02:00Z,390499.9999998836,kepler_container_microwatts_consumption_total,energy_measurements,6d6042ac2cb0281883a4d12b4fc3ec31fc76262313326d1d5bb4252207f6520a,kube-proxy,flux,r4,Neuronet-Cluster,kube-system,kepler,kube-proxy-zk9zk,http://10.255.40.9:30118/metrics
,_result,17,2025-07-30T14:00:17.274674293Z,2025-07-30T14:10:17.274674293Z,2025-07-30T14:03:00Z,859449.9999996817,kepler_container_microwatts_consumption_total,energy_measurements,6d6042ac2cb0281883a4d12b4fc3ec31fc76262313326d1d5bb4252207f6520a,kube-proxy,flux,r4,Neuronet-Cluster,kube-system,kepler,kube-proxy-zk9zk,http://10.255.40.9:30118/metrics
