_time,container_id,container_name,namespace,pod_name,kepler_container_joules_total,kepler_container_microwatts_consumption_total
2025-08-04 09:44:00+00:00,6d6042ac2cb0281883a4d12b4fc3ec31fc76262313326d1d5bb4252207f6520a,kube-proxy,kube-system,kube-proxy-zk9zk,370813.035,103649.99999971285
2025-08-04 09:44:00+00:00,578e371f509e34eda9fe51a513646d6127a7ccdb5082a241da9cd080a41d23ed,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,74416.389,0.0
2025-08-04 09:44:00+00:00,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,kube-flannel,kube-flannel-ds-mwgcj,0.0,0.0
2025-08-04 09:44:00+00:00,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,586232.841,343899.9999993636
2025-08-04 09:44:00+00:00,460fb9776671b6715c9b3d5ee5eaded3c71b4940b85eba21809bc67801d0b212,kube-apiserver,kube-system,kube-apiserver-neuronet-m1,4129194.519,35230049.999997325
2025-08-04 09:44:00+00:00,37a85989479562f84c06619111e03acf53f0eb814343d193bd54e246a008aba1,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,12576.606,1096649.9999999846
2025-08-04 09:44:00+00:00,1aa6d1ecb451b6b1350431fd247d2688dead903af3a86302e48f024ba6b8c2cf,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,110602.98,10428149.999999976
2025-08-04 09:44:00+00:00,1a96e5aac891ed3c850def9b9c51f6417f1783a8883d4d6a922ef4e6a7c4f6b0,coredns,kube-system,coredns-5dd5756b68-znnhh,1246457.553,639050.0000018317
2025-08-04 09:44:00+00:00,1601231756754091e5b1012a3179398d3f9885565dc4578bd229b18c5b1c7eb7,ovs-cni-plugin,cluster-network-addons,ovs-cni-amd64-8h9vl,0.0,0.0
2025-08-04 09:44:00+00:00,14bc8c204d73135d6e65e27faaad06614517929ed9b27f0211afc8128c0d196e,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,8839.443,0.0
2025-08-04 09:44:00+00:00,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,kube-system,etcd-neuronet-m1,42285447.339,27788550.000016887
2025-08-04 09:45:00+00:00,788650fc8eae0ee1a0c0ceb7cfe660fea00cc219e1b669e9fd66d8b3d7eedd3d,kube-multus,kube-system,kube-multus-ds-b68jx,16.956,0.0
2025-08-04 09:45:00+00:00,8e2cd996cc6f0a355d71ff53be2df3cfce841b040ddd89dc94c14fd69bfdd3ae,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,2960.832,33900.00000000175
2025-08-04 09:45:00+00:00,a236b375f5058ee31c0a2964972fb9c64a7a7af6ee9850965628ac4ee251022e,install-multus-binary,kube-system,kube-multus-ds-b68jx,0.0,0.0
2025-08-04 09:45:00+00:00,system_processes,system_processes,system,system_processes,27067726.062,14257149.999961255
2025-08-04 09:45:00+00:00,77f43f3bb89ebcd89a09cf5227e295c3aa5d4457c4cfff77d773c3761dcb3da4,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,159982.191,0.0
2025-08-04 09:45:00+00:00,bf8d2de0afecbd04f0b8fe2087f2b1d9fdacfadc9cd38f13450bc0ad253ba271,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,19846.266,0.0
2025-08-04 09:45:00+00:00,f5bc704a638f0e01b70128a6a9ee3f95e3d60c2ec447045cbb669e546a5cb2c8,kube-flannel,kube-flannel,kube-flannel-ds-mwgcj,2310618.984,1280150.0000059605
2025-08-04 09:45:00+00:00,kernel_processes,kernel_processes,kernel,kernel_processes,147206769.999,77416250.00039737
2025-08-04 09:45:00+00:00,b827a5cf1aaa4c2f1c8c9d3fd3427ba744f1fd401194e5edb7978400d8b73104,install-cni,kube-flannel,kube-flannel-ds-mwgcj,0.0,0.0
2025-08-04 09:45:00+00:00,6d6042ac2cb0281883a4d12b4fc3ec31fc76262313326d1d5bb4252207f6520a,kube-proxy,kube-system,kube-proxy-zk9zk,370815.279,37400.000000100896
2025-08-04 09:45:00+00:00,a54dd4d5f3802c39910f5785896517f9818524dd5c911d08486caeff90df530a,kepler-exporter,optimiter,kepler-gjk9b,1946957.586,909149.9999980442
2025-08-04 09:45:00+00:00,578e371f509e34eda9fe51a513646d6127a7ccdb5082a241da9cd080a41d23ed,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,74416.389,0.0
2025-08-04 09:45:00+00:00,14bc8c204d73135d6e65e27faaad06614517929ed9b27f0211afc8128c0d196e,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,8839.443,0.0
2025-08-04 09:45:00+00:00,1601231756754091e5b1012a3179398d3f9885565dc4578bd229b18c5b1c7eb7,ovs-cni-plugin,cluster-network-addons,ovs-cni-amd64-8h9vl,0.0,0.0
2025-08-04 09:45:00+00:00,1a96e5aac891ed3c850def9b9c51f6417f1783a8883d4d6a922ef4e6a7c4f6b0,coredns,kube-system,coredns-5dd5756b68-znnhh,1246498.926,689549.9999984168
2025-08-04 09:45:00+00:00,1aa6d1ecb451b6b1350431fd247d2688dead903af3a86302e48f024ba6b8c2cf,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,111215.568,10209800.000000056
2025-08-04 09:45:00+00:00,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,kube-system,etcd-neuronet-m1,42287123.289,27932499.99992549
2025-08-04 09:45:00+00:00,460fb9776671b6715c9b3d5ee5eaded3c71b4940b85eba21809bc67801d0b212,kube-apiserver,kube-system,kube-apiserver-neuronet-m1,4131125.448,32182150.000000063
2025-08-04 09:45:00+00:00,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,586251.993,319200.0000000311
2025-08-04 09:45:00+00:00,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,kube-flannel,kube-flannel-ds-mwgcj,0.0,0.0
2025-08-04 09:45:00+00:00,37a85989479562f84c06619111e03acf53f0eb814343d193bd54e246a008aba1,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,12637.806,1020000.0000000122
2025-08-04 09:46:00+00:00,788650fc8eae0ee1a0c0ceb7cfe660fea00cc219e1b669e9fd66d8b3d7eedd3d,kube-multus,kube-system,kube-multus-ds-b68jx,16.956,0.0
2025-08-04 09:46:00+00:00,system_processes,system_processes,system,system_processes,27068583.909,14297450.000047684
2025-08-04 09:46:00+00:00,kernel_processes,kernel_processes,kernel,kernel_processes,147211320.249,75837500.0
2025-08-04 09:46:00+00:00,f5bc704a638f0e01b70128a6a9ee3f95e3d60c2ec447045cbb669e546a5cb2c8,kube-flannel,kube-flannel,kube-flannel-ds-mwgcj,2310693.804,1246999.999997206
2025-08-04 09:46:00+00:00,bf8d2de0afecbd04f0b8fe2087f2b1d9fdacfadc9cd38f13450bc0ad253ba271,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,19846.266,0.0
2025-08-04 09:46:00+00:00,b827a5cf1aaa4c2f1c8c9d3fd3427ba744f1fd401194e5edb7978400d8b73104,install-cni,kube-flannel,kube-flannel-ds-mwgcj,0.0,0.0
2025-08-04 09:46:00+00:00,a54dd4d5f3802c39910f5785896517f9818524dd5c911d08486caeff90df530a,kepler-exporter,optimiter,kepler-gjk9b,1947030.492,1215100.0000031977
2025-08-04 09:46:00+00:00,a236b375f5058ee31c0a2964972fb9c64a7a7af6ee9850965628ac4ee251022e,install-multus-binary,kube-system,kube-multus-ds-b68jx,0.0,0.0
2025-08-04 09:46:00+00:00,8e2cd996cc6f0a355d71ff53be2df3cfce841b040ddd89dc94c14fd69bfdd3ae,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,2961.582,12500.0
2025-08-04 09:46:00+00:00,77f43f3bb89ebcd89a09cf5227e295c3aa5d4457c4cfff77d773c3761dcb3da4,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,159982.191,0.0
2025-08-04 09:46:00+00:00,6d6042ac2cb0281883a4d12b4fc3ec31fc76262313326d1d5bb4252207f6520a,kube-proxy,kube-system,kube-proxy-zk9zk,370820.826,92450.00000034148
2025-08-04 09:46:00+00:00,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,kube-system,etcd-neuronet-m1,42288790.962,27794550.000006955
2025-08-04 09:46:00+00:00,1601231756754091e5b1012a3179398d3f9885565dc4578bd229b18c5b1c7eb7,ovs-cni-plugin,cluster-network-addons,ovs-cni-amd64-8h9vl,0.0,0.0
2025-08-04 09:46:00+00:00,1a96e5aac891ed3c850def9b9c51f6417f1783a8883d4d6a922ef4e6a7c4f6b0,coredns,kube-system,coredns-5dd5756b68-znnhh,1246535.052,602099.9999988513
2025-08-04 09:46:00+00:00,1aa6d1ecb451b6b1350431fd247d2688dead903af3a86302e48f024ba6b8c2cf,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,111821.907,10105650.00000012
2025-08-04 09:46:00+00:00,37a85989479562f84c06619111e03acf53f0eb814343d193bd54e246a008aba1,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,12700.569,1046049.9999999836
2025-08-04 09:46:00+00:00,14bc8c204d73135d6e65e27faaad06614517929ed9b27f0211afc8128c0d196e,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,8839.443,0.0
2025-08-04 09:46:00+00:00,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,586272.672,344650.00000006205
2025-08-04 09:46:00+00:00,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,kube-flannel,kube-flannel-ds-mwgcj,0.0,0.0
2025-08-04 09:46:00+00:00,578e371f509e34eda9fe51a513646d6127a7ccdb5082a241da9cd080a41d23ed,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,74416.389,0.0
2025-08-04 09:46:00+00:00,460fb9776671b6715c9b3d5ee5eaded3c71b4940b85eba21809bc67801d0b212,kube-apiserver,kube-system,kube-apiserver-neuronet-m1,4133151.933,33774750.00000559
2025-08-04 09:47:00+00:00,788650fc8eae0ee1a0c0ceb7cfe660fea00cc219e1b669e9fd66d8b3d7eedd3d,kube-multus,kube-system,kube-multus-ds-b68jx,16.956,0.0
2025-08-04 09:47:00+00:00,system_processes,system_processes,system,system_processes,27069400.323,13606899.999951322
2025-08-04 09:47:00+00:00,kernel_processes,kernel_processes,kernel,kernel_processes,147215907.225,76449599.99968609
2025-08-04 09:47:00+00:00,f5bc704a638f0e01b70128a6a9ee3f95e3d60c2ec447045cbb669e546a5cb2c8,kube-flannel,kube-flannel,kube-flannel-ds-mwgcj,2310761.778,1132899.9999988202
2025-08-04 09:47:00+00:00,bf8d2de0afecbd04f0b8fe2087f2b1d9fdacfadc9cd38f13450bc0ad253ba271,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,19846.266,0.0
2025-08-04 09:47:00+00:00,b827a5cf1aaa4c2f1c8c9d3fd3427ba744f1fd401194e5edb7978400d8b73104,install-cni,kube-flannel,kube-flannel-ds-mwgcj,0.0,0.0
2025-08-04 09:47:00+00:00,a54dd4d5f3802c39910f5785896517f9818524dd5c911d08486caeff90df530a,kepler-exporter,optimiter,kepler-gjk9b,1947095.556,1084400.0000002177
2025-08-04 09:47:00+00:00,a236b375f5058ee31c0a2964972fb9c64a7a7af6ee9850965628ac4ee251022e,install-multus-binary,kube-system,kube-multus-ds-b68jx,0.0,0.0
2025-08-04 09:47:00+00:00,8e2cd996cc6f0a355d71ff53be2df3cfce841b040ddd89dc94c14fd69bfdd3ae,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,2964.63,50800.00000000382
2025-08-04 09:47:00+00:00,77f43f3bb89ebcd89a09cf5227e295c3aa5d4457c4cfff77d773c3761dcb3da4,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,159982.191,0.0
2025-08-04 09:47:00+00:00,6d6042ac2cb0281883a4d12b4fc3ec31fc76262313326d1d5bb4252207f6520a,kube-proxy,kube-system,kube-proxy-zk9zk,370824.726,65000.000000388056
2025-08-04 09:47:00+00:00,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,kube-system,etcd-neuronet-m1,42290376.648,26428100.000073515
2025-08-04 09:47:00+00:00,1601231756754091e5b1012a3179398d3f9885565dc4578bd229b18c5b1c7eb7,ovs-cni-plugin,cluster-network-addons,ovs-cni-amd64-8h9vl,0.0,0.0
2025-08-04 09:47:00+00:00,1a96e5aac891ed3c850def9b9c51f6417f1783a8883d4d6a922ef4e6a7c4f6b0,coredns,kube-system,coredns-5dd5756b68-znnhh,1246571.706,610900.0000016142
2025-08-04 09:47:00+00:00,1aa6d1ecb451b6b1350431fd247d2688dead903af3a86302e48f024ba6b8c2cf,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,112403.13,9687049.999999968
2025-08-04 09:47:00+00:00,37a85989479562f84c06619111e03acf53f0eb814343d193bd54e246a008aba1,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,12757.38,946849.9999999948
2025-08-04 09:47:00+00:00,14bc8c204d73135d6e65e27faaad06614517929ed9b27f0211afc8128c0d196e,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,8839.443,0.0
2025-08-04 09:47:00+00:00,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,586290.297,293750.0
2025-08-04 09:47:00+00:00,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,kube-flannel,kube-flannel-ds-mwgcj,0.0,0.0
2025-08-04 09:47:00+00:00,578e371f509e34eda9fe51a513646d6127a7ccdb5082a241da9cd080a41d23ed,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,74416.389,0.0
2025-08-04 09:47:00+00:00,460fb9776671b6715c9b3d5ee5eaded3c71b4940b85eba21809bc67801d0b212,kube-apiserver,kube-system,kube-apiserver-neuronet-m1,4135321.962,36167149.99999385
2025-08-04 09:48:00+00:00,788650fc8eae0ee1a0c0ceb7cfe660fea00cc219e1b669e9fd66d8b3d7eedd3d,kube-multus,kube-system,kube-multus-ds-b68jx,16.956,0.0
2025-08-04 09:48:00+00:00,system_processes,system_processes,system,system_processes,27070263.654,14388850.000003971
2025-08-04 09:48:00+00:00,kernel_processes,kernel_processes,kernel,kernel_processes,147220547.379,77335900.00023444
2025-08-04 09:48:00+00:00,f5bc704a638f0e01b70128a6a9ee3f95e3d60c2ec447045cbb669e546a5cb2c8,kube-flannel,kube-flannel,kube-flannel-ds-mwgcj,2310840.753,1316250.0000015525
2025-08-04 09:48:00+00:00,bf8d2de0afecbd04f0b8fe2087f2b1d9fdacfadc9cd38f13450bc0ad253ba271,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,19846.266,0.0
2025-08-04 09:48:00+00:00,b827a5cf1aaa4c2f1c8c9d3fd3427ba744f1fd401194e5edb7978400d8b73104,install-cni,kube-flannel,kube-flannel-ds-mwgcj,0.0,0.0
2025-08-04 09:48:00+00:00,a54dd4d5f3802c39910f5785896517f9818524dd5c911d08486caeff90df530a,kepler-exporter,optimiter,kepler-gjk9b,1947159.822,1071099.999997144
2025-08-04 09:48:00+00:00,a236b375f5058ee31c0a2964972fb9c64a7a7af6ee9850965628ac4ee251022e,install-multus-binary,kube-system,kube-multus-ds-b68jx,0.0,0.0
2025-08-04 09:48:00+00:00,8e2cd996cc6f0a355d71ff53be2df3cfce841b040ddd89dc94c14fd69bfdd3ae,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,2965.836,20099.999999994605
2025-08-04 09:48:00+00:00,77f43f3bb89ebcd89a09cf5227e295c3aa5d4457c4cfff77d773c3761dcb3da4,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,159982.191,0.0
2025-08-04 09:48:00+00:00,6d6042ac2cb0281883a4d12b4fc3ec31fc76262313326d1d5bb4252207f6520a,kube-proxy,kube-system,kube-proxy-zk9zk,370849.929,420049.99999965855
2025-08-04 09:48:00+00:00,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,kube-system,etcd-neuronet-m1,42292054.434,27963099.999974173
2025-08-04 09:48:00+00:00,1601231756754091e5b1012a3179398d3f9885565dc4578bd229b18c5b1c7eb7,ovs-cni-plugin,cluster-network-addons,ovs-cni-amd64-8h9vl,0.0,0.0
2025-08-04 09:48:00+00:00,1a96e5aac891ed3c850def9b9c51f6417f1783a8883d4d6a922ef4e6a7c4f6b0,coredns,kube-system,coredns-5dd5756b68-znnhh,1246613.967,704349.9999990066
2025-08-04 09:48:00+00:00,1aa6d1ecb451b6b1350431fd247d2688dead903af3a86302e48f024ba6b8c2cf,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,112955.799,9211149.999999909
2025-08-04 09:48:00+00:00,37a85989479562f84c06619111e03acf53f0eb814343d193bd54e246a008aba1,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,12824.337,1115950.0000000056
2025-08-04 09:48:00+00:00,14bc8c204d73135d6e65e27faaad06614517929ed9b27f0211afc8128c0d196e,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,8839.443,0.0
2025-08-04 09:48:00+00:00,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,586307.277,282999.9999996896
2025-08-04 09:48:00+00:00,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,kube-flannel,kube-flannel-ds-mwgcj,0.0,0.0
2025-08-04 09:48:00+00:00,578e371f509e34eda9fe51a513646d6127a7ccdb5082a241da9cd080a41d23ed,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,74416.389,0.0
2025-08-04 09:48:00+00:00,460fb9776671b6715c9b3d5ee5eaded3c71b4940b85eba21809bc67801d0b212,kube-apiserver,kube-system,kube-apiserver-neuronet-m1,4137267.753,32429850.00000336
2025-08-04 09:49:00+00:00,77f43f3bb89ebcd89a09cf5227e295c3aa5d4457c4cfff77d773c3761dcb3da4,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,159982.191,0.0
2025-08-04 09:49:00+00:00,kernel_processes,kernel_processes,kernel,kernel_processes,147225158.001,76843699.99965033
2025-08-04 09:49:00+00:00,f5bc704a638f0e01b70128a6a9ee3f95e3d60c2ec447045cbb669e546a5cb2c8,kube-flannel,kube-flannel,kube-flannel-ds-mwgcj,2310918.477,1295399.9999988205
2025-08-04 09:49:00+00:00,bf8d2de0afecbd04f0b8fe2087f2b1d9fdacfadc9cd38f13450bc0ad253ba271,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,19846.266,0.0
2025-08-04 09:49:00+00:00,b827a5cf1aaa4c2f1c8c9d3fd3427ba744f1fd401194e5edb7978400d8b73104,install-cni,kube-flannel,kube-flannel-ds-mwgcj,0.0,0.0
2025-08-04 09:49:00+00:00,a54dd4d5f3802c39910f5785896517f9818524dd5c911d08486caeff90df530a,kepler-exporter,optimiter,kepler-gjk9b,1947209.694,831199.9999995654
2025-08-04 09:49:00+00:00,a236b375f5058ee31c0a2964972fb9c64a7a7af6ee9850965628ac4ee251022e,install-multus-binary,kube-system,kube-multus-ds-b68jx,0.0,0.0
2025-08-04 09:49:00+00:00,8e2cd996cc6f0a355d71ff53be2df3cfce841b040ddd89dc94c14fd69bfdd3ae,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,2967.918,34700.00000000558
2025-08-04 09:49:00+00:00,788650fc8eae0ee1a0c0ceb7cfe660fea00cc219e1b669e9fd66d8b3d7eedd3d,kube-multus,kube-system,kube-multus-ds-b68jx,16.956,0.0
2025-08-04 09:49:00+00:00,6d6042ac2cb0281883a4d12b4fc3ec31fc76262313326d1d5bb4252207f6520a,kube-proxy,kube-system,kube-proxy-zk9zk,370852.461,42200.00000010866
2025-08-04 09:49:00+00:00,system_processes,system_processes,system,system_processes,27071164.848,15019900.00003328
2025-08-04 09:49:00+00:00,578e371f509e34eda9fe51a513646d6127a7ccdb5082a241da9cd080a41d23ed,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,74416.389,0.0
2025-08-04 09:49:00+00:00,14bc8c204d73135d6e65e27faaad06614517929ed9b27f0211afc8128c0d196e,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,8839.443,0.0
2025-08-04 09:49:00+00:00,1601231756754091e5b1012a3179398d3f9885565dc4578bd229b18c5b1c7eb7,ovs-cni-plugin,cluster-network-addons,ovs-cni-amd64-8h9vl,0.0,0.0
2025-08-04 09:49:00+00:00,1a96e5aac891ed3c850def9b9c51f6417f1783a8883d4d6a922ef4e6a7c4f6b0,coredns,kube-system,coredns-5dd5756b68-znnhh,1246654.092,668750.0
2025-08-04 09:49:00+00:00,1aa6d1ecb451b6b1350431fd247d2688dead903af3a86302e48f024ba6b8c2cf,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,113383.719,7131999.999999971
2025-08-04 09:49:00+00:00,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,kube-system,etcd-neuronet-m1,42293757.516,28384700.00003775
2025-08-04 09:49:00+00:00,460fb9776671b6715c9b3d5ee5eaded3c71b4940b85eba21809bc67801d0b212,kube-apiserver,kube-system,kube-apiserver-neuronet-m1,4139350.899,34719100.00000305
2025-08-04 09:49:00+00:00,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,586325.739,307699.9999990221
2025-08-04 09:49:00+00:00,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,kube-flannel,kube-flannel-ds-mwgcj,0.0,0.0
2025-08-04 09:49:00+00:00,37a85989479562f84c06619111e03acf53f0eb814343d193bd54e246a008aba1,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,12886.794,1040950.0000000056
2025-08-04 09:50:00+00:00,788650fc8eae0ee1a0c0ceb7cfe660fea00cc219e1b669e9fd66d8b3d7eedd3d,kube-multus,kube-system,kube-multus-ds-b68jx,16.956,0.0
2025-08-04 09:50:00+00:00,system_processes,system_processes,system,system_processes,27072005.01,14002700.000007946
2025-08-04 09:50:00+00:00,kernel_processes,kernel_processes,kernel,kernel_processes,147229881.786,78729750.00043711
2025-08-04 09:50:00+00:00,f5bc704a638f0e01b70128a6a9ee3f95e3d60c2ec447045cbb669e546a5cb2c8,kube-flannel,kube-flannel,kube-flannel-ds-mwgcj,2310994.044,1259450.0000045325
2025-08-04 09:50:00+00:00,bf8d2de0afecbd04f0b8fe2087f2b1d9fdacfadc9cd38f13450bc0ad253ba271,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,19846.266,0.0
2025-08-04 09:50:00+00:00,b827a5cf1aaa4c2f1c8c9d3fd3427ba744f1fd401194e5edb7978400d8b73104,install-cni,kube-flannel,kube-flannel-ds-mwgcj,0.0,0.0
2025-08-04 09:50:00+00:00,a54dd4d5f3802c39910f5785896517f9818524dd5c911d08486caeff90df530a,kepler-exporter,optimiter,kepler-gjk9b,1947289.569,1331250.0
2025-08-04 09:50:00+00:00,a236b375f5058ee31c0a2964972fb9c64a7a7af6ee9850965628ac4ee251022e,install-multus-binary,kube-system,kube-multus-ds-b68jx,0.0,0.0
2025-08-04 09:50:00+00:00,8e2cd996cc6f0a355d71ff53be2df3cfce841b040ddd89dc94c14fd69bfdd3ae,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,2968.947,17149.999999999938
2025-08-04 09:50:00+00:00,77f43f3bb89ebcd89a09cf5227e295c3aa5d4457c4cfff77d773c3761dcb3da4,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,159982.191,0.0
2025-08-04 09:50:00+00:00,6d6042ac2cb0281883a4d12b4fc3ec31fc76262313326d1d5bb4252207f6520a,kube-proxy,kube-system,kube-proxy-zk9zk,370858.524,101049.99999942568
2025-08-04 09:50:00+00:00,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,kube-system,etcd-neuronet-m1,42295474.998,28624700.00001292
2025-08-04 09:50:00+00:00,1601231756754091e5b1012a3179398d3f9885565dc4578bd229b18c5b1c7eb7,ovs-cni-plugin,cluster-network-addons,ovs-cni-amd64-8h9vl,0.0,0.0
2025-08-04 09:50:00+00:00,1a96e5aac891ed3c850def9b9c51f6417f1783a8883d4d6a922ef4e6a7c4f6b0,coredns,kube-system,coredns-5dd5756b68-znnhh,1246698.93,747299.9999998137
2025-08-04 09:50:00+00:00,1aa6d1ecb451b6b1350431fd247d2688dead903af3a86302e48f024ba6b8c2cf,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,113799.648,6932150.000000062
2025-08-04 09:50:00+00:00,37a85989479562f84c06619111e03acf53f0eb814343d193bd54e246a008aba1,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,12951.687,1081550.0000000005
2025-08-04 09:50:00+00:00,14bc8c204d73135d6e65e27faaad06614517929ed9b27f0211afc8128c0d196e,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,8839.443,0.0
2025-08-04 09:50:00+00:00,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,586345.299,326000.0000009313
2025-08-04 09:50:00+00:00,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,kube-flannel,kube-flannel-ds-mwgcj,0.0,0.0
2025-08-04 09:50:00+00:00,578e371f509e34eda9fe51a513646d6127a7ccdb5082a241da9cd080a41d23ed,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,74416.389,0.0
2025-08-04 09:50:00+00:00,460fb9776671b6715c9b3d5ee5eaded3c71b4940b85eba21809bc67801d0b212,kube-apiserver,kube-system,kube-apiserver-neuronet-m1,4141336.335,33090599.999995902
2025-08-04 09:51:00+00:00,77f43f3bb89ebcd89a09cf5227e295c3aa5d4457c4cfff77d773c3761dcb3da4,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,159982.191,0.0
2025-08-04 09:51:00+00:00,kernel_processes,kernel_processes,kernel,kernel_processes,147234427.713,75765449.99976952
2025-08-04 09:51:00+00:00,f5bc704a638f0e01b70128a6a9ee3f95e3d60c2ec447045cbb669e546a5cb2c8,kube-flannel,kube-flannel,kube-flannel-ds-mwgcj,2311053.057,983549.9999967092
2025-08-04 09:51:00+00:00,bf8d2de0afecbd04f0b8fe2087f2b1d9fdacfadc9cd38f13450bc0ad253ba271,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,19846.266,0.0
2025-08-04 09:51:00+00:00,b827a5cf1aaa4c2f1c8c9d3fd3427ba744f1fd401194e5edb7978400d8b73104,install-cni,kube-flannel,kube-flannel-ds-mwgcj,0.0,0.0
2025-08-04 09:51:00+00:00,a54dd4d5f3802c39910f5785896517f9818524dd5c911d08486caeff90df530a,kepler-exporter,optimiter,kepler-gjk9b,1947351.342,1029550.0000007452
2025-08-04 09:51:00+00:00,a236b375f5058ee31c0a2964972fb9c64a7a7af6ee9850965628ac4ee251022e,install-multus-binary,kube-system,kube-multus-ds-b68jx,0.0,0.0
2025-08-04 09:51:00+00:00,8e2cd996cc6f0a355d71ff53be2df3cfce841b040ddd89dc94c14fd69bfdd3ae,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,2971.065,35299.999999998974
