_time,vm_id,cpuload,disk_free,disk_total,disk_used,disk_used_percentage,mem_free,mem_total,mem_used,mem_used_percentage,swap_free,swap_total,swap_used,swap_used_percentage,uptime,disk_free_gb,disk_total_gb,disk_used_gb,disk_usage_percent,scaph_process_cpu_usage_percentage,scaph_process_disk_read_bytes,scaph_process_disk_total_read_bytes,scaph_process_disk_total_write_bytes,scaph_process_disk_write_bytes,scaph_process_memory_bytes,scaph_process_memory_virtual_bytes,scaph_process_power_consumption_microwatts,uptime_hours,vm_power_watts
2025-08-04 06:39:00+00:00,303,0.128355024403004,34359738368.0,34359738368.0,0.0,0.0,1175113728.0,4294967296.0,3119853568.0,72.63975143432617,0.0,0.0,0.0,0.0,2666793.0,32.0,32.0,0.0,0.0,1.7037611,0.0,6872657482.0,95256367104.0,1093632.0,4132913152.0,9941901312.0,1138926.472367668,740.7758333333334,1.138926472367668
2025-08-04 06:40:00+00:00,303,0.125133030029639,34359738368.0,34359738368.0,0.0,0.0,1159970816.0,4294967296.0,3134996480.0,72.99232482910156,0.0,0.0,0.0,0.0,2666852.0,32.0,32.0,0.0,0.0,1.6542488,0.0,6872657482.0,95258742784.0,1433600.0,4132913152.0,9941901312.0,1116990.3175879775,740.7922222222222,1.1169903175879774
2025-08-04 06:40:00+00:00,304,0.121070391752646,34359738368.0,34359738368.0,0.0,0.0,491081728.0,4294967296.0,3803885568.0,88.56611251831055,0.0,0.0,0.0,0.0,2666708.0,32.0,32.0,0.0,0.0,1.4399583,0.0,5474020938.0,74142765056.0,1236992.0,4294316032.0,9594834944.0,972295.9956505464,740.7522222222223,0.9722959956505464
2025-08-04 06:40:00+00:00,305,0.0684479368466403,34359738368.0,34359738368.0,0.0,0.0,581869568.0,4294967296.0,3713097728.0,86.4522933959961,0.0,0.0,0.0,0.0,2666691.0,32.0,32.0,0.0,0.0,1.02748,0.0,5343608394.0,79140106240.0,1011712.0,4233900032.0,9905246208.0,693780.2796717202,740.7475,0.6937802796717202
2025-08-04 06:41:00+00:00,303,0.162019627415185,34359738368.0,34359738368.0,0.0,0.0,1154801664.0,4294967296.0,3140165632.0,73.11267852783203,0.0,0.0,0.0,0.0,2666911.0,32.0,32.0,0.0,0.0,2.1858804,0.0,6872657482.0,95260839936.0,1548288.0,4132913152.0,9941901312.0,1494576.2190352178,740.8086111111111,1.4945762190352179
2025-08-04 06:41:00+00:00,304,0.126908943933367,34359738368.0,34359738368.0,0.0,0.0,473382912.0,4294967296.0,3821584384.0,88.97819519042969,0.0,0.0,0.0,0.0,2666767.0,32.0,32.0,0.0,0.0,2.0687132,0.0,5474020938.0,74143797248.0,991232.0,4294316032.0,9611620352.0,1414464.1688034153,740.7686111111111,1.4144641688034152
2025-08-04 06:41:00+00:00,305,0.0879640883014951,34359738368.0,34359738368.0,0.0,0.0,582524928.0,4294967296.0,3712442368.0,86.4370346069336,0.0,0.0,0.0,0.0,2666752.0,32.0,32.0,0.0,0.0,1.0210282,0.0,5343608394.0,79140540416.0,393216.0,4233900032.0,9896853504.0,698118.8873356998,740.7644444444444,0.6981188873356997
2025-08-04 06:44:00+00:00,303,0.133181086792491,34359738368.0,34359738368.0,0.0,0.0,1157275648.0,4294967296.0,3137691648.0,73.0550765991211,0.0,0.0,0.0,0.0,2667092.0,32.0,32.0,0.0,0.0,1.676473,0.0,6872657482.0,95266955264.0,1413120.0,4132913152.0,9941901312.0,1166134.19755432,740.8588888888889,1.16613419755432
2025-08-04 06:44:00+00:00,304,0.113973448000794,34359738368.0,34359738368.0,0.0,0.0,476762112.0,4294967296.0,3818205184.0,88.89951705932617,0.0,0.0,0.0,0.0,2666948.0,32.0,32.0,0.0,0.0,1.5840933,0.0,5474020938.0,74146983936.0,565248.0,4294316032.0,9603227648.0,1101876.011843655,740.8188888888889,1.101876011843655
2025-08-04 06:44:00+00:00,305,0.091856133857865,34359738368.0,34359738368.0,0.0,0.0,580558848.0,4294967296.0,3714408448.0,86.4828109741211,0.0,0.0,0.0,0.0,2666931.0,32.0,32.0,0.0,0.0,1.0397356,0.0,5343608394.0,79143092224.0,671744.0,4233900032.0,9896853504.0,723227.3781328845,740.8141666666667,0.7232273781328845
2025-08-04 06:47:00+00:00,306,0.0111377815004766,34359738368.0,34359738368.0,0.0,0.0,402911232.0,2147483648.0,1744572416.0,81.23798370361328,0.0,0.0,0.0,0.0,2289458.0,32.0,32.0,0.0,0.0,0.07409941,0.0,2705370612.0,27456712704.0,114688.0,2141696000.0,7446151168.0,53628.50668726728,635.9605555555555,0.053628506687267284
2025-08-04 06:51:00+00:00,306,0.0116655311396744,34359738368.0,34359738368.0,0.0,0.0,402907136.0,2147483648.0,1744576512.0,81.23817443847656,0.0,0.0,0.0,0.0,2289699.0,32.0,32.0,0.0,0.0,0.07964728,0.0,2705370612.0,27457179648.0,28672.0,2141696000.0,7471329280.0,65570.58084737911,636.0275,0.06557058084737911
2025-08-04 06:52:00+00:00,306,0.0115705954675633,34359738368.0,34359738368.0,0.0,0.0,402907136.0,2147483648.0,1744576512.0,81.23817443847656,0.0,0.0,0.0,0.0,2289758.0,32.0,32.0,0.0,0.0,0.07404454,0.0,2705370612.0,27457290240.0,0.0,2141696000.0,7454543872.0,55161.93059755936,636.0438888888889,0.05516193059755936
2025-08-04 06:53:00+00:00,306,0.0117508235326347,34359738368.0,34359738368.0,0.0,0.0,402907136.0,2147483648.0,1744576512.0,81.23817443847656,0.0,0.0,0.0,0.0,2289819.0,32.0,32.0,0.0,0.0,0.07392034,0.0,2705370612.0,27457478656.0,122880.0,2141696000.0,7479721984.0,55389.98202586323,636.0608333333333,0.05538998202586323
2025-08-04 06:56:00+00:00,306,0.0123246050398281,34359738368.0,34359738368.0,0.0,0.0,377675776.0,2147483648.0,1769807872.0,82.41310119628906,0.0,0.0,0.0,0.0,2289998.0,32.0,32.0,0.0,0.0,0.07668711,0.0,2705382900.0,27702194176.0,32768.0,2141741056.0,7462936576.0,63968.56251937896,636.1105555555556,0.06396856251937896
2025-08-04 06:58:00+00:00,306,0.0142676573717979,34359738368.0,34359738368.0,0.0,0.0,371064832.0,2147483648.0,1776418816.0,82.720947265625,0.0,0.0,0.0,0.0,2290120.0,32.0,32.0,0.0,0.0,0.1136945,0.0,2705382900.0,27702419456.0,12288.0,2141741056.0,7446151168.0,97302.3400249426,636.1444444444444,0.0973023400249426
2025-08-04 06:59:00+00:00,306,0.0161359609942999,34359738368.0,34359738368.0,0.0,0.0,371298304.0,2147483648.0,1776185344.0,82.71007537841797,0.0,0.0,0.0,0.0,2290178.0,32.0,32.0,0.0,0.0,0.07096628,0.0,2705382900.0,27702677504.0,0.0,2141741056.0,7446151168.0,62204.86342716932,636.1605555555556,0.06220486342716932
